block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,51724000,263000,13812194.365491504,attack,3151
2,36275000,201600,19505965.516900517,attack,3151
3,17844000,35413800,18818568.84373885,attack,3151
4,26983000,937800,14237508.576743541,attack,3151
5,149730000,841800,61180575.68210238,attack,3151
6,106271000,500840,59494138.85848633,attack,3151
7,98304000,361500,39772768.98353847,attack,3151
8,134747000,731300,53968784.22216002,attack,3151
9,47804000,799000,25404189.74840738,attack,3151
10,137660000,90200,70367474.44852297,attack,3151
11,101896000,44800,35183414.64711478,attack,3151
12,25159000,32340,12441665.743783792,attack,3151
13,88232000,362000,52916347.7124077,attack,3151
14,73849000,220600,18929477.84138348,attack,3151
15,106558000,920600,62355682.932624996,attack,3151
16,53144000,27600,31396685.161916353,attack,3151
17,65420000,1918000,40199798.2440639,attack,3151
18,51343000,461600,29382008.35109523,attack,3151
19,22846000,112400,13184791.378881905,attack,3151
20,53121000,278400,30055859.059442747,attack,3151
21,143089000,14427240,77412071.43878826,attack,3151
22,59697000,30980,37801503.588577494,attack,3151
23,69795000,288600,17662353.814249553,attack,3151
24,61220000,696300,40044661.94039003,attack,3151
25,68567000,108700,41447649.91213857,attack,3151
26,69298000,35830,42819749.701569766,attack,3151
27,48930000,1202330,13145854.681041077,attack,3151
28,63800000,88140,30417481.046551343,attack,3151
29,60360000,67400,40165430.07344363,attack,3151
30,154817000,93900,93488088.15571082,attack,3151
31,32930000,477500,20150819.100857783,attack,3151
32,52885000,8640000,38346360.63358093,attack,3151
33,39254000,17040,26219635.659235142,attack,3151
34,23757000,310000,15533832.70567339,attack,3151
35,49719000,71200,34107822.17334925,attack,3151
36,47851000,0,34432770.70336641,attack,3151
37,77252000,49300,34288512.14868443,attack,3151
38,20675000,39400,13654751.488204546,attack,3151
39,49218000,15680,22242615.443161413,attack,3151
40,118343001,8112300,61662043.913895056,attack,3151
41,61642000,15680,44854257.997195244,attack,3151
42,35430000,148800,22017286.201837447,attack,3151
43,20310000,9167000,18717355.41921177,attack,3151
44,134474001,120500,69932807.25166991,attack,3151
45,108803000,145220,50702349.40344659,attack,3151
46,50253000,14516800,43869642.97190767,attack,3151
47,79789000,242000,38988132.72429916,attack,3151
48,73245000,167100,42796226.595066525,attack,3151
49,19776000,0,15680780.200827476,attack,3151
50,25749000,1099700,17982128.41744581,attack,3151
