block_id,total_gas,total_mev_captured,validator_type,validator_id
1,38240000,23500,attack,1039
2,12020000,146000,attack,1012
3,28548000,0,attack,1027
4,8310000,0,attack,1050
5,60554000,96300,attack,1042
6,4240000,0,attack,1029
7,4095000,136200,attack,1033
8,67943000,181000,attack,1002
9,13631000,1492600,attack,1034
10,10010000,13900,attack,1011
11,87650000,300000,attack,1041
12,31701000,10700,attack,1016
13,6344000,357000,attack,1022
14,13161000,35100,attack,1040
15,8507000,0,attack,1028
16,36792000,0,attack,1018
17,29748000,17000,attack,1015
18,13700000,0,attack,1002
19,7241000,0,attack,1030
20,26010000,12300,attack,1019
21,7037000,0,attack,1010
22,6355000,74300,attack,1004
23,37984000,195000,attack,1021
24,12900000,60900,attack,1047
25,12890000,100000,attack,1048
26,38170000,350000,attack,1009
27,66400000,12300,attack,1017
28,7840000,58400,attack,1016
29,48240000,43600,attack,1007
30,6158000,394100,attack,1010
31,18935000,0,attack,1021
32,16216000,155000,attack,1034
33,12958000,117000,attack,1042
34,57101000,375000,attack,1020
35,19777000,93600,attack,1042
36,10576000,155000,attack,1032
37,65742000,5640,attack,1015
38,40220000,21800,attack,1040
39,4743000,13800,attack,1010
40,15489000,34700,attack,1023
41,14030000,0,attack,1032
42,19944000,145390,attack,1041
43,81609000,240900,attack,1037
44,23246000,267300,attack,1009
45,13037000,541000,attack,1035
46,20897000,769000,attack,1050
47,18058000,0,attack,1009
48,7680000,509000,attack,1036
49,16370000,0,attack,1033
50,36558000,5180,attack,1038
