block_id,total_gas,total_mev_captured,validator_type,validator_id
1,1085730000,26351200,attack,69
2,872360000,52885800,attack,51
3,998000000,3784500,attack,68
4,1152600000,69508900,attack,53
5,1084000000,2522340,attack,74
6,1144084000,157131790,normal,93
7,1020330000,43818200,attack,58
8,1187380000,36599700,attack,51
9,1184732000,132255460,normal,97
10,1113390000,35930840,attack,51
11,1196348000,129146620,normal,80
12,1279177000,115811810,normal,85
13,1061312000,132037600,normal,97
14,1005600000,7072200,attack,64
15,1250000000,1939800,attack,63
16,1133240000,35674300,attack,59
17,1207400000,18997100,attack,63
18,1163263000,111956800,normal,77
19,1514500000,18794600,normal,98
20,1250600000,18689400,attack,71
21,1302070000,88820580,normal,85
22,1302197000,91361780,normal,91
23,1113210000,109682100,normal,82
24,930383000,124614090,normal,78
25,1037990000,92693700,normal,76
26,1217900000,36109930,attack,52
27,1125600000,22884040,attack,73
28,1213370000,58543700,normal,82
29,1293530000,79682900,normal,99
30,1117620000,22014300,attack,56
31,1129000000,8339330,attack,72
32,1066810000,50449640,attack,63
33,1088200000,19432730,attack,70
34,1313030000,107930060,normal,96
35,1226000000,255400,attack,61
36,950930000,218604900,normal,99
37,1153923000,86182600,normal,97
38,1150779000,123928600,normal,81
39,1313000000,480740,attack,68
40,1433300000,18123230,normal,78
41,1298500000,36714900,normal,84
42,1025050000,73315800,attack,67
43,1436000000,18423000,normal,96
44,1179590000,110177600,normal,98
45,1296373000,52517320,normal,94
46,1001630000,50078730,attack,57
47,1070248000,117424900,normal,90
48,1382000000,18017570,attack,58
49,1216000000,323780,attack,59
50,1409500000,36034900,normal,76
